Title,Genre,Birthyear
Anita_Singhvi,Jazz,1964
Anita_Traversi,Jazz,1937
Anita_Wilson,Soul_and_R&B,1976
Anja_Nissen,Pop,1995
Anja_Nissen,Soul_and_R&B,1995
Anjanibai_Malpekar,Soul_and_R&B,1883
Anka_Wolbert,Electronic,1963
Ann_(Taiwanese_singer),Rock,1991
Ann_Boleyn_(singer),Rock,0014
Ann_Boleyn_(singer),Rock,0014
Ann_Boleyn_(singer),Metal,0014
Ann_Christy_(singer),Rock,1945
Ann_Curless,Electronic,1963
Ann_Curless,Electronic,1963
Ann_Marie_Calhoun,Country,1979
Ann_Marie_Calhoun,Rock,1979
Ann_McNamee,Pop,1953
Ann_McNamee,Rock,1953
Ann_McNamee,Rock,1953
Ann_Savoy,Folk,1952
Ann_Sexton,Soul_and_R&B,1950
Ann_Sexton,Soul_and_R&B,1950
Ann_Sophie,Blues,1990
Ann_Sophie,Pop,1990
Ann_Sophie,Soul_and_R&B,1990
Ann_Sophie,Soul_and_R&B,1990
Anna-Kajsa_Norman,Blues,1820
Anna-Kajsa_Norman,Soul_and_R&B,1820
Anna_Abreu,Electronic,1990
Anna_Abreu,Soul_and_R&B,1990
Anna_Bergendahl,Electronic,1991
Anna_Book,Electronic,1970
Anna_Calvi,Pop,1980
Anna_Calvi,Rock,1980
Anna_Calvi,Rock,1980
Anna_Calvi,Rock,1980
Anna_Carina,Pop,1981
Anna_Carina,Pop,1981
Anna_Carina,Rock,1981
Anna_David_(singer),Soul_and_R&B,1984
Anna_David_(singer),Soul_and_R&B,1984
Anna_Depenbusch,Jazz,1977
Anna_Depenbusch,Pop,1977
Anna_Depenbusch,Pop,1977
Anna_Eriksson,Pop,1977
Anna_Eriksson,Rock,1977
Anna_Fantastic,Jazz,0031
Anna_Fantastic,Pop,0031
Anna_Fegi,Pop,1977
Anna_Gerasimova,Blues,1961
Anna_Gerasimova,Rock,1961
Anna_Gerasimova,Rock,1961
Anna_Gerasimova,Rock,1961
Anna_Gilbert_(musician),Folk,1982
Anna_Gilbert_(musician),Pop,1982
Anna_Gilbert_(musician),Rock,1982
Anna_Graceman,Rock,1999
Anna_Mae_Winburn,Jazz,1913
Anna_Mae_Winburn,Jazz,1913
Anna_Margaret_Collins,Jazz,1996
Anna_Pletnyova,Pop,1977
Anna_Szarmach,Jazz,1978
Anna_Szarmach,Pop,1978
Anna_Turner_(producer),Easy_Listening,1944
Anna_Turner_(producer),Electronic,1944
Anna_Turner_(producer),Electronic,1944
Anna_Vogelzang,Folk,1985
Anna_Vogelzang,Folk,1985
Anna_Vogelzang,Pop,1985
Anna_von_Hausswolff,Pop,1986
Anna_von_Hausswolff,Rock,1986
Annalisa,Pop,1985
Annastasia_Baker,Blues,1988
Annastasia_Baker,Soul_and_R&B,1988
Annastasia_Baker,Soul_and_R&B,1988
Anne-Karine_Strøm,Jazz,1951
Anne-Karine_Strøm,Pop,1951
Anne-Lie_Rydé,Pop,1956
Anne-Lie_Rydé,Rock,1956
Anne-Marie_Helder,Folk,0001
Anne-Marie_Helder,Rock,0001
Anne_Eline_Riisnæs,Folk,1951
Anne_Etchegoyen,Folk,1980
Anne_Gadegaard,Electronic,1991
Anne_Gadegaard,Pop,1991
Anne_Hills,Electronic,1953
Anne_Laplantine,Electronic,1972
Anne_Lenner,Electronic,1912
Anne_Marie_Almedal,Pop,1971
Anne_Marie_Cyr,Pop,1963
Anne_Nurmi,Rock,1968
Anne_Nørdsti,Country,1977
Annette_Beard,Electronic,1943
Annette_Beard,Soul_and_R&B,1943
Annette_Beard,Soul_and_R&B,1943
Annette_Beard,Soul_and_R&B,1943
Annette_Beard,Soul_and_R&B,1943
Annette_Beard,Rock,1943
Annette_Humpe,Pop,1950
Annette_Humpe,Rock,1950
Annette_Moreno,Rock,1972
Annette_Snell,Soul_and_R&B,1945
Annette_Snell,Soul_and_R&B,1945
Annie_Laurie_(musician),Soul_and_R&B,1924
Annie_Ryan,Easy_Listening,1947
Anniela,Blues,1990
Anniela,Electronic,1990
Anniela,Pop,1990
Anniela,Soul_and_R&B,1990
Annika_Kjærgaard,Electronic,1971
Annika_Norlin,Electronic,1977
Annisteen_Allen,Electronic,1920
AnoGhan,Hip_Hop,1990
AnoGhan,Pop,1990
AnoGhan,Soul_and_R&B,1990
Anri_Jokhadze,Pop,1980
Anri_Jokhadze,Soul_and_R&B,1980
Ansell_Collins,Soul_and_R&B,1949
Anselmo_Ralph,Soul_and_R&B,1981
Ant-Bee,Jazz,1960
Ant-Bee,Rock,1960
Ant_Henson,Folk,1989
Ant_Henson,Folk,1989
Ant_Henson,Folk,1989
Ant_Henson,Rock,1989
